;SimulationStep;Cycle Step;Cycle;Origin;Destination;Total;age: [children];age: [young];age: [adults];age: [elders];occupation: [idle];occupation: [student];occupation: [worker]
2515;14;14;0;Santa Cecília;Independência;1;0;1;0;0;0;0;1
2516;14;14;0;Santa Cecília;Menino Deus;3;0;0;2;1;1;0;2
2517;14;14;0;Santa Cecília;Moinhos de Vento;1;0;0;1;0;0;1;0
2518;14;14;0;Santa Cecília;Praia de Belas;0;0;0;0;0;0;0;0
2519;14;14;0;Santa Cecília;Rio Branco;5;0;1;3;1;1;2;2
2520;14;14;0;Santa Cecília;Santa Cecília;15;0;4;6;5;3;2;10
2521;14;14;0;Santa Cecília;Santana;6;0;3;2;1;3;1;2
2522;14;14;0;Santana;Azenha;4;0;2;1;1;1;3;0
2523;14;14;0;Santana;Bom Fim;1;0;0;0;1;1;0;0
2524;14;14;0;Santana;Centro;3;0;1;2;0;1;0;2
2525;14;14;0;Santana;Cidade Baixa;2;0;0;2;0;0;0;2
2526;14;14;0;Santana;Farroupilha;0;0;0;0;0;0;0;0
2527;14;14;0;Santana;Floresta;1;0;0;0;1;1;0;0
2528;14;14;0;Santana;Independência;0;0;0;0;0;0;0;0
2529;14;14;0;Santana;Menino Deus;4;0;2;0;2;1;1;2
2530;14;14;0;Santana;Moinhos de Vento;1;0;1;0;0;0;0;1
2531;14;14;0;Santana;Praia de Belas;0;0;0;0;0;0;0;0
2532;14;14;0;Santana;Rio Branco;3;0;0;3;0;0;1;2
2533;14;14;0;Santana;Santa Cecília;3;0;0;2;1;2;0;1
2534;14;14;0;Santana;Santana;36;0;5;21;10;11;7;18
2535;15;15;0;Azenha;Azenha;27;0;8;14;5;11;10;6
2536;15;15;0;Azenha;Bom Fim;1;0;0;1;0;0;1;0
2537;15;15;0;Azenha;Centro;5;0;2;1;2;1;0;4
2538;15;15;0;Azenha;Cidade Baixa;3;0;1;1;1;2;0;1
2539;15;15;0;Azenha;Farroupilha;0;0;0;0;0;0;0;0
2540;15;15;0;Azenha;Floresta;1;0;0;1;0;0;0;1
2541;15;15;0;Azenha;Independência;1;0;0;0;1;0;0;1
2542;15;15;0;Azenha;Menino Deus;15;0;4;9;2;4;4;7
2543;15;15;0;Azenha;Moinhos de Vento;1;0;0;1;0;0;0;1
2544;15;15;0;Azenha;Praia de Belas;0;0;0;0;0;0;0;0
2545;15;15;0;Azenha;Rio Branco;2;0;0;1;1;1;1;0
2546;15;15;0;Azenha;Santa Cecília;1;0;0;0;1;0;0;1
2547;15;15;0;Azenha;Santana;7;0;1;5;1;4;0;3
2548;15;15;0;Bom Fim;Azenha;1;0;0;1;0;0;1;0
2549;15;15;0;Bom Fim;Bom Fim;29;0;5;19;5;11;8;10
2550;15;15;0;Bom Fim;Centro;8;0;2;5;1;2;1;5
2551;15;15;0;Bom Fim;Cidade Baixa;3;0;0;2;1;0;2;1
2552;15;15;0;Bom Fim;Farroupilha;1;0;0;1;0;0;0;1
2553;15;15;0;Bom Fim;Floresta;2;0;0;2;0;0;1;1
2554;15;15;0;Bom Fim;Independência;5;0;0;4;1;2;2;1
2555;15;15;0;Bom Fim;Menino Deus;4;0;1;1;2;1;0;3
2556;15;15;0;Bom Fim;Moinhos de Vento;3;0;0;2;1;0;0;3
2557;15;15;0;Bom Fim;Praia de Belas;0;0;0;0;0;0;0;0
2558;15;15;0;Bom Fim;Rio Branco;6;0;2;3;1;2;2;2
2559;15;15;0;Bom Fim;Santa Cecília;1;0;0;0;1;1;0;0
2560;15;15;0;Bom Fim;Santana;4;0;0;4;0;0;1;3
2561;15;15;0;Centro;Azenha;1;0;1;0;0;0;0;1
2562;15;15;0;Centro;Bom Fim;2;0;0;2;0;0;0;2
2563;15;15;0;Centro;Centro;93;0;18;56;19;28;22;43
2564;15;15;0;Centro;Cidade Baixa;3;0;0;2;1;0;1;2
2565;15;15;0;Centro;Farroupilha;0;0;0;0;0;0;0;0
2566;15;15;0;Centro;Floresta;2;0;0;1;1;1;0;1
2567;15;15;0;Centro;Independência;1;0;1;0;0;1;0;0
2568;15;15;0;Centro;Menino Deus;4;0;0;2;2;1;0;3
2569;15;15;0;Centro;Moinhos de Vento;1;0;0;1;0;0;0;1
2570;15;15;0;Centro;Praia de Belas;0;0;0;0;0;0;0;0
2571;15;15;0;Centro;Rio Branco;2;0;0;1;1;0;0;2
2572;15;15;0;Centro;Santa Cecília;0;0;0;0;0;0;0;0
2573;15;15;0;Centro;Santana;2;0;0;2;0;0;0;2
2574;15;15;0;Cidade Baixa;Azenha;2;0;1;0;1;0;0;2
2575;15;15;0;Cidade Baixa;Bom Fim;2;0;0;1;1;1;0;1
2576;15;15;0;Cidade Baixa;Centro;12;0;4;4;4;1;3;8
2577;15;15;0;Cidade Baixa;Cidade Baixa;29;0;8;13;8;7;8;14
2578;15;15;0;Cidade Baixa;Farroupilha;0;0;0;0;0;0;0;0
2579;15;15;0;Cidade Baixa;Floresta;1;0;0;1;0;0;1;0
2580;15;15;0;Cidade Baixa;Independência;1;0;0;0;1;0;0;1
2581;15;15;0;Cidade Baixa;Menino Deus;8;0;1;5;2;3;1;4
2582;15;15;0;Cidade Baixa;Moinhos de Vento;1;0;1;0;0;0;0;1
2583;15;15;0;Cidade Baixa;Praia de Belas;0;0;0;0;0;0;0;0
2584;15;15;0;Cidade Baixa;Rio Branco;2;0;0;2;0;0;1;1
2585;15;15;0;Cidade Baixa;Santa Cecília;0;0;0;0;0;0;0;0
2586;15;15;0;Cidade Baixa;Santana;4;0;2;0;2;2;0;2
2587;15;15;0;Farroupilha;Azenha;2;0;0;1;1;1;0;1
2588;15;15;0;Farroupilha;Bom Fim;5;0;1;2;2;1;1;3
2589;15;15;0;Farroupilha;Centro;9;0;4;4;1;1;3;5
2590;15;15;0;Farroupilha;Cidade Baixa;4;0;3;1;0;1;1;2
2591;15;15;0;Farroupilha;Farroupilha;2;0;0;1;1;1;0;1
2592;15;15;0;Farroupilha;Floresta;2;0;0;1;1;0;1;1
2593;15;15;0;Farroupilha;Independência;2;0;0;2;0;1;0;1
2594;15;15;0;Farroupilha;Menino Deus;6;0;2;3;1;2;1;3
2595;15;15;0;Farroupilha;Moinhos de Vento;2;0;0;2;0;1;0;1
2596;15;15;0;Farroupilha;Praia de Belas;0;0;0;0;0;0;0;0
2597;15;15;0;Farroupilha;Rio Branco;4;0;3;1;0;3;0;1
2598;15;15;0;Farroupilha;Santa Cecília;1;0;0;1;0;1;0;0
2599;15;15;0;Farroupilha;Santana;5;0;2;2;1;2;2;1
2600;15;15;0;Floresta;Azenha;1;0;0;1;0;0;0;1
2601;15;15;0;Floresta;Bom Fim;2;0;0;2;0;2;0;0
2602;15;15;0;Floresta;Centro;8;0;1;5;2;3;1;4
2603;15;15;0;Floresta;Cidade Baixa;1;0;0;0;1;0;0;1
2604;15;15;0;Floresta;Farroupilha;0;0;0;0;0;0;0;0
2605;15;15;0;Floresta;Floresta;26;0;7;15;4;11;6;9
2606;15;15;0;Floresta;Independência;3;0;2;1;0;1;0;2
2607;15;15;0;Floresta;Menino Deus;3;0;0;3;0;1;2;0
2608;15;15;0;Floresta;Moinhos de Vento;4;0;2;2;0;0;1;3
2609;15;15;0;Floresta;Praia de Belas;0;0;0;0;0;0;0;0
2610;15;15;0;Floresta;Rio Branco;3;0;0;2;1;1;0;2
2611;15;15;0;Floresta;Santa Cecília;0;0;0;0;0;0;0;0
2612;15;15;0;Floresta;Santana;2;0;1;1;0;1;0;1
2613;15;15;0;Independência;Azenha;1;0;0;1;0;0;0;1
2614;15;15;0;Independência;Bom Fim;6;0;2;3;1;0;1;5
2615;15;15;0;Independência;Centro;9;0;1;6;2;1;2;6
2616;15;15;0;Independência;Cidade Baixa;2;0;0;1;1;2;0;0
2617;15;15;0;Independência;Farroupilha;0;0;0;0;0;0;0;0
2618;15;15;0;Independência;Floresta;5;0;1;4;0;0;1;4
2619;15;15;0;Independência;Independência;22;0;5;12;5;4;5;13
2620;15;15;0;Independência;Menino Deus;3;0;0;3;0;0;2;1
2621;15;15;0;Independência;Moinhos de Vento;3;0;0;3;0;0;1;2
2622;15;15;0;Independência;Praia de Belas;0;0;0;0;0;0;0;0
2623;15;15;0;Independência;Rio Branco;5;0;1;2;2;2;1;2
2624;15;15;0;Independência;Santa Cecília;1;0;0;1;0;0;0;1
2625;15;15;0;Independência;Santana;3;0;1;2;0;1;1;1
2626;15;15;0;Menino Deus;Azenha;5;0;0;5;0;3;1;1
2627;15;15;0;Menino Deus;Bom Fim;1;0;0;1;0;0;0;1
2628;15;15;0;Menino Deus;Centro;6;0;1;4;1;2;1;3
2629;15;15;0;Menino Deus;Cidade Baixa;3;0;0;2;1;0;1;2
2630;15;15;0;Menino Deus;Farroupilha;0;0;0;0;0;0;0;0
2631;15;15;0;Menino Deus;Floresta;1;0;0;1;0;0;1;0
2632;15;15;0;Menino Deus;Independência;0;0;0;0;0;0;0;0
2633;15;15;0;Menino Deus;Menino Deus;74;0;16;46;12;22;14;38
2634;15;15;0;Menino Deus;Moinhos de Vento;1;0;0;1;0;0;0;1
2635;15;15;0;Menino Deus;Praia de Belas;1;0;0;0;1;0;0;1
2636;15;15;0;Menino Deus;Rio Branco;1;0;0;1;0;0;1;0
2637;15;15;0;Menino Deus;Santa Cecília;0;0;0;0;0;0;0;0
2638;15;15;0;Menino Deus;Santana;4;0;1;3;0;0;1;3
2639;15;15;0;Moinhos de Vento;Azenha;1;0;0;1;0;0;1;0
2640;15;15;0;Moinhos de Vento;Bom Fim;2;0;1;0;1;0;0;2
2641;15;15;0;Moinhos de Vento;Centro;5;0;1;3;1;0;2;3
2642;15;15;0;Moinhos de Vento;Cidade Baixa;1;0;0;1;0;0;0;1
2643;15;15;0;Moinhos de Vento;Farroupilha;0;0;0;0;0;0;0;0
2644;15;15;0;Moinhos de Vento;Floresta;3;0;1;2;0;1;0;2
2645;15;15;0;Moinhos de Vento;Independência;2;0;0;2;0;1;1;0
2646;15;15;0;Moinhos de Vento;Menino Deus;3;0;0;1;2;1;1;1
2647;15;15;0;Moinhos de Vento;Moinhos de Vento;27;0;4;17;6;7;5;15
2648;15;15;0;Moinhos de Vento;Praia de Belas;0;0;0;0;0;0;0;0
2649;15;15;0;Moinhos de Vento;Rio Branco;5;0;1;2;2;1;1;3
2650;15;15;0;Moinhos de Vento;Santa Cecília;0;0;0;0;0;0;0;0
2651;15;15;0;Moinhos de Vento;Santana;2;0;1;1;0;0;0;2
2652;15;15;0;Praia de Belas;Azenha;2;0;1;1;0;0;0;2
2653;15;15;0;Praia de Belas;Bom Fim;1;0;0;1;0;1;0;0
2654;15;15;0;Praia de Belas;Centro;8;0;1;6;1;2;3;3
2655;15;15;0;Praia de Belas;Cidade Baixa;4;0;1;2;1;2;0;2
2656;15;15;0;Praia de Belas;Farroupilha;0;0;0;0;0;0;0;0
2657;15;15;0;Praia de Belas;Floresta;1;0;0;1;0;0;1;0
2658;15;15;0;Praia de Belas;Independência;0;0;0;0;0;0;0;0
2659;15;15;0;Praia de Belas;Menino Deus;11;0;2;8;1;3;3;5
2660;15;15;0;Praia de Belas;Moinhos de Vento;1;0;0;1;0;0;0;1
2661;15;15;0;Praia de Belas;Praia de Belas;9;0;1;4;4;3;1;5
2662;15;15;0;Praia de Belas;Rio Branco;1;0;0;0;1;0;0;1
2663;15;15;0;Praia de Belas;Santa Cecília;0;0;0;0;0;0;0;0
2664;15;15;0;Praia de Belas;Santana;3;0;1;2;0;0;0;3
2665;15;15;0;Rio Branco;Azenha;1;0;0;1;0;0;0;1
2666;15;15;0;Rio Branco;Bom Fim;4;0;1;3;0;2;1;1
2667;15;15;0;Rio Branco;Centro;6;0;1;2;3;2;0;4
2668;15;15;0;Rio Branco;Cidade Baixa;2;0;1;1;0;0;2;0
2669;15;15;0;Rio Branco;Farroupilha;0;0;0;0;0;0;0;0
2670;15;15;0;Rio Branco;Floresta;2;0;2;0;0;0;1;1
2671;15;15;0;Rio Branco;Independência;2;0;0;2;0;0;0;2
2672;15;15;0;Rio Branco;Menino Deus;3;0;1;1;1;0;1;2
2673;15;15;0;Rio Branco;Moinhos de Vento;3;0;1;0;2;2;0;1
2674;15;15;0;Rio Branco;Praia de Belas;0;0;0;0;0;0;0;0
2675;15;15;0;Rio Branco;Rio Branco;40;0;8;23;9;14;6;20
2676;15;15;0;Rio Branco;Santa Cecília;2;0;0;2;0;0;1;1
2677;15;15;0;Rio Branco;Santana;4;0;1;2;1;1;1;2
2678;15;15;0;Santa Cecília;Azenha;2;0;1;1;0;0;0;2
2679;15;15;0;Santa Cecília;Bom Fim;2;0;0;2;0;0;1;1
2680;15;15;0;Santa Cecília;Centro;5;0;1;3;1;0;1;4
2681;15;15;0;Santa Cecília;Cidade Baixa;2;0;0;2;0;0;1;1
2682;15;15;0;Santa Cecília;Farroupilha;0;0;0;0;0;0;0;0
2683;15;15;0;Santa Cecília;Floresta;1;0;1;0;0;1;0;0
2684;15;15;0;Santa Cecília;Independência;1;0;1;0;0;0;0;1
2685;15;15;0;Santa Cecília;Menino Deus;4;0;0;3;1;1;0;3
2686;15;15;0;Santa Cecília;Moinhos de Vento;2;0;0;2;0;1;0;1
2687;15;15;0;Santa Cecília;Praia de Belas;0;0;0;0;0;0;0;0
2688;15;15;0;Santa Cecília;Rio Branco;6;0;3;3;0;4;1;1
2689;15;15;0;Santa Cecília;Santa Cecília;17;0;6;7;4;8;2;7
2690;15;15;0;Santa Cecília;Santana;9;0;2;4;3;1;1;7
2691;15;15;0;Santana;Azenha;3;0;0;3;0;1;0;2
2692;15;15;0;Santana;Bom Fim;2;0;0;2;0;1;0;1
2693;15;15;0;Santana;Centro;5;0;2;2;1;1;0;4
2694;15;15;0;Santana;Cidade Baixa;2;0;1;1;0;0;0;2
2695;15;15;0;Santana;Farroupilha;0;0;0;0;0;0;0;0
2696;15;15;0;Santana;Floresta;1;0;0;0;1;0;0;1
2697;15;15;0;Santana;Independência;1;0;0;0;1;0;0;1
2698;15;15;0;Santana;Menino Deus;6;0;3;3;0;3;1;2
2699;15;15;0;Santana;Moinhos de Vento;1;0;0;1;0;0;1;0
2700;15;15;0;Santana;Praia de Belas;0;0;0;0;0;0;0;0
2701;15;15;0;Santana;Rio Branco;3;0;1;0;2;1;0;2
2702;15;15;0;Santana;Santa Cecília;2;0;0;1;1;1;0;1
2703;15;15;0;Santana;Santana;47;0;9;26;12;15;7;25
2704;16;16;0;Azenha;Azenha;42;0;8;22;12;9;9;24
2705;16;16;0;Azenha;Bom Fim;1;0;1;0;0;0;1;0
2706;16;16;0;Azenha;Centro;6;0;1;2;3;1;3;2
2707;16;16;0;Azenha;Cidade Baixa;3;0;0;1;2;2;0;1
2708;16;16;0;Azenha;Farroupilha;0;0;0;0;0;0;0;0
2709;16;16;0;Azenha;Floresta;1;0;0;0;1;0;0;1
2710;16;16;0;Azenha;Independência;1;0;1;0;0;0;0;1
2711;16;16;0;Azenha;Menino Deus;17;0;4;9;4;6;1;10
2712;16;16;0;Azenha;Moinhos de Vento;1;0;1;0;0;0;1;0
2713;16;16;0;Azenha;Praia de Belas;0;0;0;0;0;0;0;0
2714;16;16;0;Azenha;Rio Branco;2;0;0;2;0;0;1;1
2715;16;16;0;Azenha;Santa Cecília;1;0;0;1;0;0;0;1
2716;16;16;0;Azenha;Santana;9;0;0;4;5;3;3;3
2717;16;16;0;Bom Fim;Azenha;2;0;0;2;0;0;1;1
2718;16;16;0;Bom Fim;Bom Fim;30;0;10;13;7;6;4;20
2719;16;16;0;Bom Fim;Centro;9;0;4;3;2;1;2;6
2720;16;16;0;Bom Fim;Cidade Baixa;3;0;1;1;1;2;0;1
2721;16;16;0;Bom Fim;Farroupilha;2;0;0;1;1;0;0;2
2722;16;16;0;Bom Fim;Floresta;3;0;0;2;1;0;1;2
2723;16;16;0;Bom Fim;Independência;7;0;1;5;1;1;2;4
2724;16;16;0;Bom Fim;Menino Deus;4;0;0;3;1;2;1;1
2725;16;16;0;Bom Fim;Moinhos de Vento;4;0;1;2;1;2;0;2
2726;16;16;0;Bom Fim;Praia de Belas;0;0;0;0;0;0;0;0
2727;16;16;0;Bom Fim;Rio Branco;7;0;1;4;2;0;0;7
2728;16;16;0;Bom Fim;Santa Cecília;1;0;0;1;0;0;0;1
2729;16;16;0;Bom Fim;Santana;5;0;1;3;1;0;0;5
2730;16;16;0;Centro;Azenha;2;0;1;0;1;0;2;0
2731;16;16;0;Centro;Bom Fim;1;0;0;1;0;1;0;0
2732;16;16;0;Centro;Centro;110;0;26;65;19;31;21;58
2733;16;16;0;Centro;Cidade Baixa;4;0;0;4;0;1;1;2
2734;16;16;0;Centro;Farroupilha;0;0;0;0;0;0;0;0
2735;16;16;0;Centro;Floresta;2;0;0;1;1;0;1;1
2736;16;16;0;Centro;Independência;1;0;0;1;0;0;1;0
2737;16;16;0;Centro;Menino Deus;4;0;1;2;1;3;1;0
2738;16;16;0;Centro;Moinhos de Vento;2;0;0;2;0;2;0;0
2739;16;16;0;Centro;Praia de Belas;0;0;0;0;0;0;0;0
2740;16;16;0;Centro;Rio Branco;2;0;0;1;1;0;0;2
2741;16;16;0;Centro;Santa Cecília;0;0;0;0;0;0;0;0
2742;16;16;0;Centro;Santana;3;0;1;2;0;1;1;1
2743;16;16;0;Cidade Baixa;Azenha;3;0;0;3;0;0;1;2
2744;16;16;0;Cidade Baixa;Bom Fim;2;0;0;2;0;1;0;1
2745;16;16;0;Cidade Baixa;Centro;14;0;1;10;3;1;4;9
2746;16;16;0;Cidade Baixa;Cidade Baixa;46;0;9;24;13;8;9;29
2747;16;16;0;Cidade Baixa;Farroupilha;2;0;1;1;0;0;1;1
2748;16;16;0;Cidade Baixa;Floresta;1;0;0;0;1;0;0;1
2749;16;16;0;Cidade Baixa;Independência;1;0;0;0;1;0;0;1
2750;16;16;0;Cidade Baixa;Menino Deus;8;0;1;5;2;3;1;4
2751;16;16;0;Cidade Baixa;Moinhos de Vento;2;0;0;2;0;2;0;0
2752;16;16;0;Cidade Baixa;Praia de Belas;0;0;0;0;0;0;0;0
2753;16;16;0;Cidade Baixa;Rio Branco;2;0;0;2;0;0;0;2
2754;16;16;0;Cidade Baixa;Santa Cecília;1;0;0;1;0;1;0;0
2755;16;16;0;Cidade Baixa;Santana;4;0;1;2;1;2;0;2
2756;16;16;0;Farroupilha;Azenha;3;0;1;2;0;0;1;2
2757;16;16;0;Farroupilha;Bom Fim;6;0;2;2;2;2;0;4
2758;16;16;0;Farroupilha;Centro;10;0;4;5;1;2;1;7
2759;16;16;0;Farroupilha;Cidade Baixa;6;0;2;2;2;1;2;3
2760;16;16;0;Farroupilha;Farroupilha;10;0;2;4;4;2;0;8
2761;16;16;0;Farroupilha;Floresta;2;0;2;0;0;0;0;2
2762;16;16;0;Farroupilha;Independência;2;0;0;2;0;0;1;1
2763;16;16;0;Farroupilha;Menino Deus;6;0;0;6;0;1;1;4
2764;16;16;0;Farroupilha;Moinhos de Vento;3;0;1;2;0;1;1;1
2765;16;16;0;Farroupilha;Praia de Belas;0;0;0;0;0;0;0;0
2766;16;16;0;Farroupilha;Rio Branco;4;0;1;1;2;2;0;2
2767;16;16;0;Farroupilha;Santa Cecília;1;0;0;1;0;1;0;0
2768;16;16;0;Farroupilha;Santana;7;0;0;5;2;3;1;3
2769;16;16;0;Floresta;Azenha;1;0;0;1;0;1;0;0
2770;16;16;0;Floresta;Bom Fim;2;0;1;1;0;0;1;1
2771;16;16;0;Floresta;Centro;8;0;2;6;0;2;3;3
2772;16;16;0;Floresta;Cidade Baixa;2;0;1;0;1;0;0;2
2773;16;16;0;Floresta;Farroupilha;0;0;0;0;0;0;0;0
2774;16;16;0;Floresta;Floresta;39;0;8;25;6;12;2;25
2775;16;16;0;Floresta;Independência;5;0;1;2;2;1;2;2
2776;16;16;0;Floresta;Menino Deus;3;0;1;0;2;1;1;1
2777;16;16;0;Floresta;Moinhos de Vento;7;0;2;3;2;2;0;5
2778;16;16;0;Floresta;Praia de Belas;0;0;0;0;0;0;0;0
2779;16;16;0;Floresta;Rio Branco;3;0;0;3;0;1;1;1
2780;16;16;0;Floresta;Santa Cecília;1;0;0;1;0;0;1;0
2781;16;16;0;Floresta;Santana;3;0;1;1;1;2;1;0
2782;16;16;0;Independência;Azenha;2;0;1;0;1;0;0;2
2783;16;16;0;Independência;Bom Fim;8;0;1;4;3;1;3;4
2784;16;16;0;Independência;Centro;10;0;3;2;5;5;0;5
2785;16;16;0;Independência;Cidade Baixa;2;0;0;2;0;1;0;1
2786;16;16;0;Independência;Farroupilha;1;0;0;1;0;0;0;1
2787;16;16;0;Independência;Floresta;8;0;2;6;0;1;1;6
2788;16;16;0;Independência;Independência;31;0;3;21;7;7;6;18
2789;16;16;0;Independência;Menino Deus;3;0;1;1;1;2;0;1
2790;16;16;0;Independência;Moinhos de Vento;6;0;0;5;1;0;1;5
2791;16;16;0;Independência;Praia de Belas;0;0;0;0;0;0;0;0
2792;16;16;0;Independência;Rio Branco;5;0;1;3;1;1;0;4
2793;16;16;0;Independência;Santa Cecília;1;0;0;1;0;0;0;1
2794;16;16;0;Independência;Santana;4;0;0;4;0;2;1;1
2795;16;16;0;Menino Deus;Azenha;9;0;5;2;2;1;0;8
2796;16;16;0;Menino Deus;Bom Fim;1;0;0;1;0;1;0;0
2797;16;16;0;Menino Deus;Centro;6;0;1;5;0;1;3;2
2798;16;16;0;Menino Deus;Cidade Baixa;3;0;1;1;1;1;0;2
2799;16;16;0;Menino Deus;Farroupilha;0;0;0;0;0;0;0;0
2800;16;16;0;Menino Deus;Floresta;1;0;0;0;1;1;0;0
2801;16;16;0;Menino Deus;Independência;1;0;0;0;1;1;0;0
2802;16;16;0;Menino Deus;Menino Deus;78;0;21;41;16;24;13;41
2803;16;16;0;Menino Deus;Moinhos de Vento;1;0;0;1;0;0;1;0
2804;16;16;0;Menino Deus;Praia de Belas;2;0;0;1;1;1;0;1
2805;16;16;0;Menino Deus;Rio Branco;1;0;0;1;0;0;0;1
2806;16;16;0;Menino Deus;Santa Cecília;0;0;0;0;0;0;0;0
2807;16;16;0;Menino Deus;Santana;4;0;1;2;1;1;0;3
2808;16;16;0;Moinhos de Vento;Azenha;1;0;0;0;1;0;0;1
2809;16;16;0;Moinhos de Vento;Bom Fim;2;0;0;0;2;1;1;0
2810;16;16;0;Moinhos de Vento;Centro;6;0;1;5;0;3;0;3
2811;16;16;0;Moinhos de Vento;Cidade Baixa;1;0;1;0;0;1;0;0
2812;16;16;0;Moinhos de Vento;Farroupilha;0;0;0;0;0;0;0;0
2813;16;16;0;Moinhos de Vento;Floresta;4;0;1;3;0;1;1;2
2814;16;16;0;Moinhos de Vento;Independência;3;0;1;2;0;1;0;2
2815;16;16;0;Moinhos de Vento;Menino Deus;2;0;2;0;0;0;1;1
2816;16;16;0;Moinhos de Vento;Moinhos de Vento;48;0;12;28;8;15;9;24
2817;16;16;0;Moinhos de Vento;Praia de Belas;0;0;0;0;0;0;0;0
2818;16;16;0;Moinhos de Vento;Rio Branco;5;0;0;3;2;3;2;0
2819;16;16;0;Moinhos de Vento;Santa Cecília;1;0;0;1;0;0;0;1
2820;16;16;0;Moinhos de Vento;Santana;3;0;0;2;1;0;1;2
2821;16;16;0;Praia de Belas;Azenha;3;0;2;1;0;1;1;1
2822;16;16;0;Praia de Belas;Bom Fim;1;0;0;1;0;0;0;1
2823;16;16;0;Praia de Belas;Centro;8;0;2;3;3;4;0;4
2824;16;16;0;Praia de Belas;Cidade Baixa;5;0;0;4;1;2;0;3
2825;16;16;0;Praia de Belas;Farroupilha;0;0;0;0;0;0;0;0
2826;16;16;0;Praia de Belas;Floresta;1;0;1;0;0;1;0;0
2827;16;16;0;Praia de Belas;Independência;1;0;0;1;0;0;0;1
2828;16;16;0;Praia de Belas;Menino Deus;11;0;2;6;3;5;1;5
2829;16;16;0;Praia de Belas;Moinhos de Vento;1;0;0;1;0;0;0;1
2830;16;16;0;Praia de Belas;Praia de Belas;19;0;6;7;6;4;1;14
2831;16;16;0;Praia de Belas;Rio Branco;1;0;0;0;1;0;0;1
2832;16;16;0;Praia de Belas;Santa Cecília;0;0;0;0;0;0;0;0
2833;16;16;0;Praia de Belas;Santana;3;0;3;0;0;0;0;3
2834;16;16;0;Rio Branco;Azenha;2;0;0;2;0;1;0;1
2835;16;16;0;Rio Branco;Bom Fim;5;0;3;2;0;2;0;3
2836;16;16;0;Rio Branco;Centro;6;0;0;6;0;1;3;2
2837;16;16;0;Rio Branco;Cidade Baixa;2;0;0;0;2;1;0;1
2838;16;16;0;Rio Branco;Farroupilha;0;0;0;0;0;0;0;0
2839;16;16;0;Rio Branco;Floresta;2;0;0;1;1;0;0;2
2840;16;16;0;Rio Branco;Independência;2;0;1;1;0;1;0;1
2841;16;16;0;Rio Branco;Menino Deus;3;0;1;1;1;0;0;3
2842;16;16;0;Rio Branco;Moinhos de Vento;5;0;1;2;2;1;2;2
2843;16;16;0;Rio Branco;Praia de Belas;0;0;0;0;0;0;0;0
2844;16;16;0;Rio Branco;Rio Branco;44;0;9;22;13;10;4;30
2845;16;16;0;Rio Branco;Santa Cecília;3;0;0;1;2;1;1;1
2846;16;16;0;Rio Branco;Santana;5;0;1;2;2;1;2;2
2847;16;16;0;Santa Cecília;Azenha;3;0;2;1;0;1;1;1
2848;16;16;0;Santa Cecília;Bom Fim;2;0;0;2;0;2;0;0
2849;16;16;0;Santa Cecília;Centro;5;0;2;1;2;1;0;4
2850;16;16;0;Santa Cecília;Cidade Baixa;2;0;0;2;0;1;0;1
2851;16;16;0;Santa Cecília;Farroupilha;0;0;0;0;0;0;0;0
2852;16;16;0;Santa Cecília;Floresta;1;0;0;0;1;0;0;1
2853;16;16;0;Santa Cecília;Independência;1;0;1;0;0;0;0;1
2854;16;16;0;Santa Cecília;Menino Deus;4;0;1;3;0;1;2;1
2855;16;16;0;Santa Cecília;Moinhos de Vento;3;0;1;1;1;2;0;1
2856;16;16;0;Santa Cecília;Praia de Belas;0;0;0;0;0;0;0;0
2857;16;16;0;Santa Cecília;Rio Branco;7;0;1;4;2;3;0;4
2858;16;16;0;Santa Cecília;Santa Cecília;28;0;1;19;8;4;1;23
2859;16;16;0;Santa Cecília;Santana;12;0;2;7;3;0;4;8
2860;16;16;0;Santana;Azenha;5;0;2;2;1;1;3;1
2861;16;16;0;Santana;Bom Fim;2;0;0;2;0;0;1;1
2862;16;16;0;Santana;Centro;5;0;2;2;1;0;4;1
2863;16;16;0;Santana;Cidade Baixa;2;0;0;1;1;2;0;0
2864;16;16;0;Santana;Farroupilha;0;0;0;0;0;0;0;0
2865;16;16;0;Santana;Floresta;1;0;1;0;0;1;0;0
2866;16;16;0;Santana;Independência;1;0;1;0;0;0;0;1
2867;16;16;0;Santana;Menino Deus;6;0;0;3;3;0;3;3
2868;16;16;0;Santana;Moinhos de Vento;2;0;0;2;0;0;0;2
2869;16;16;0;Santana;Praia de Belas;0;0;0;0;0;0;0;0
2870;16;16;0;Santana;Rio Branco;3;0;0;2;1;1;0;2
2871;16;16;0;Santana;Santa Cecília;4;0;0;2;2;1;1;2
2872;16;16;0;Santana;Santana;61;0;11;36;14;14;8;39
2873;17;17;0;Azenha;Azenha;32;0;5;16;11;8;5;19
2874;17;17;0;Azenha;Bom Fim;1;0;0;1;0;0;1;0
2875;17;17;0;Azenha;Centro;5;0;1;4;0;1;1;3
2876;17;17;0;Azenha;Cidade Baixa;4;0;0;2;2;2;1;1
2877;17;17;0;Azenha;Farroupilha;0;0;0;0;0;0;0;0
2878;17;17;0;Azenha;Floresta;1;0;0;1;0;0;0;1
2879;17;17;0;Azenha;Independência;0;0;0;0;0;0;0;0
2880;17;17;0;Azenha;Menino Deus;13;0;4;4;5;6;4;3
